CustomerID,Tier,Retained,Age,Tenure,Monthly_Spend_IDR
S0484,Silver,1,26,9, Rp 3.092.107 
S0319,Silver,1,47,11, Rp 2.385.816 
B0825,Blue,0,61,4, Rp 2.762.164 
S0988,Silver,1,41,9, Rp 4.924.411 
G0449,Gold,1,32,13, Rp 5.586.886 
P0108,Platinum,1,46,4, Rp 16.372.643 
G0390,Gold,0,39,14, Rp 7.843.746 
B0404,Blue,0,42,9, Rp 884.484 
P0248,Platinum,0,25,13, Rp 12.451.677 
S0512,Silver,0,20,7, Rp 5.281.575 
B0411,Blue,0,42,10, Rp 3.568.206 
S0973,Silver,0,25,14, Rp 7.017.353 
G0100,Gold,1,32,2, Rp 7.806.997 
G0086,Gold,1,44,4, Rp 11.743.149 
G0097,Gold,1,39,1, Rp 6.956.190 
B0473,Blue,0,28,13, Rp 1.507.144 
B0255,Blue,0,50,3, Rp 3.232.536 
B1076,Blue,0,19,10, Rp 2.189.027 
B0089,Blue,0,29,11, Rp 4.457.384 
B0552,Blue,0,53,8, Rp 3.842.557 
B0088,Blue,0,61,13, Rp 2.897.912 
G0159,Gold,1,36,5, Rp 11.389.880 
S0159,Silver,0,18,10, Rp 4.000.008 
B1180,Blue,0,29,11, Rp 2.434.116 
B0972,Blue,0,34,12, Rp 1.806.307 
P0200,Platinum,1,33,8, Rp 10.186.789 
S0592,Silver,1,25,8, Rp 5.494.691 
S0406,Silver,0,52,2, Rp 5.964.995 
B1113,Blue,0,40,7, Rp 3.520.991 
B0353,Blue,0,41,7, Rp 1.180.087 
B1121,Blue,0,43,5, Rp 1.777.635 
P0167,Platinum,1,60,13, Rp 22.349.709 
S0534,Silver,0,42,14, Rp 3.719.580 
S0004,Silver,1,34,1, Rp 5.810.090 
G0290,Gold,1,40,1, Rp 9.278.804 
P0187,Platinum,1,25,13, Rp 12.408.755 
S0168,Silver,0,50,8, Rp 2.315.688 
P0075,Platinum,0,20,8, Rp 22.027.703 
B0309,Blue,0,51,11, Rp 1.471.956 
P0028,Platinum,1,32,3, Rp 19.813.645 
G0106,Gold,1,23,5, Rp 8.031.235 
P0114,Platinum,0,42,9, Rp 20.326.330 
S0203,Silver,0,53,6, Rp 3.832.189 
G0141,Gold,1,49,5, Rp 12.912.223 
B0847,Blue,0,18,10, Rp 2.415.433 
B0301,Blue,0,45,9, Rp 3.148.861 
B0408,Blue,1,36,9, Rp 2.445.287 
S0776,Silver,1,56,12, Rp 6.346.144 
B0722,Blue,1,23,8, Rp 1.584.693 
B1078,Blue,0,37,2, Rp 4.174.598 
G0308,Gold,0,62,1, Rp 12.958.887 
S0725,Silver,1,28,5, Rp 2.915.521 
G0482,Gold,1,29,3, Rp 6.275.811 
S0687,Silver,0,19,9, Rp 7.231.717 
S0244,Silver,0,57,9, Rp 6.950.969 
S0081,Silver,0,37,6, Rp 4.495.594 
P0005,Platinum,1,40,1, Rp 19.186.409 
P0128,Platinum,1,59,2, Rp 20.212.509 
B0467,Blue,0,58,10, Rp 2.972.309 
G0022,Gold,1,22,1, Rp 10.424.977 
P0018,Platinum,0,45,13, Rp 22.371.475 
S0934,Silver,1,64,4, Rp 3.484.217 
B0584,Blue,1,46,9, Rp 2.421.348 
S0214,Silver,0,45,13, Rp 2.794.118 
B0076,Blue,0,34,2, Rp 1.734.478 
S0859,Silver,1,50,6, Rp 1.553.198 
S0691,Silver,1,49,10, Rp 3.165.234 
B0151,Blue,1,23,12, Rp 4.052.478 
S0702,Silver,1,21,3, Rp 4.230.196 
G0099,Gold,1,23,8, Rp 12.008.936 
B0701,Blue,0,46,7, Rp 4.312.411 
S0299,Silver,1,39,2, Rp 4.502.539 
B1052,Blue,1,61,5, Rp 2.786.824 
S0763,Silver,1,43,2, Rp 4.733.773 
B0986,Blue,0,44,9, Rp 1.083.507 
B1191,Blue,0,24,12, Rp 1.225.336 
S0191,Silver,0,34,6, Rp 2.074.832 
S0365,Silver,0,31,5, Rp 2.762.897 
S0339,Silver,0,18,12, Rp 4.633.674 
B1030,Blue,0,23,4, Rp 1.559.467 
B0857,Blue,0,43,14, Rp 1.676.808 
S0989,Silver,0,33,6, Rp 4.155.630 
B0163,Blue,1,62,14, Rp 1.345.135 
S0664,Silver,0,21,6, Rp 4.953.968 
B0200,Blue,1,25,4, Rp 4.318.237 
B0596,Blue,1,55,8, Rp 900.227 
P0177,Platinum,1,47,7, Rp 9.810.245 
B0377,Blue,0,19,6, Rp 3.589.353 
G0341,Gold,1,25,12, Rp 10.044.498 
S0626,Silver,1,53,7, Rp 4.265.733 
S0279,Silver,0,55,11, Rp 6.486.072 
G0013,Gold,1,22,8, Rp 5.951.973 
B0521,Blue,0,41,7, Rp 3.630.305 
B0485,Blue,1,19,12, Rp 2.551.491 
S0022,Silver,1,26,10, Rp 1.671.569 
S0542,Silver,0,31,10, Rp 2.615.713 
P0227,Platinum,0,59,12, Rp 18.163.945 
S0506,Silver,0,18,3, Rp 5.143.948 
B0109,Blue,1,48,12, Rp 2.962.212 
B0385,Blue,0,28,1, Rp 3.799.699 
B0874,Blue,0,55,6, Rp 3.618.232 
B0096,Blue,0,43,6, Rp 3.963.210 
G0280,Gold,0,38,10, Rp 12.742.572 
B0777,Blue,0,39,10, Rp 4.240.529 
B0341,Blue,0,60,5, Rp 4.335.030 
S0739,Silver,0,37,10, Rp 6.856.984 
P0258,Platinum,0,27,3, Rp 19.899.627 
B0374,Blue,1,34,14, Rp 3.350.441 
S0771,Silver,1,26,11, Rp 1.725.437 
S0890,Silver,1,28,9, Rp 5.112.322 
S0263,Silver,1,37,7, Rp 1.544.421 
P0170,Platinum,1,57,1, Rp 13.329.840 
S0834,Silver,0,23,4, Rp 3.321.922 
P0006,Platinum,0,35,7, Rp 18.285.500 
S0629,Silver,0,49,2, Rp 5.369.132 
B0842,Blue,0,23,13, Rp 1.058.878 
S0325,Silver,0,43,10, Rp 5.600.165 
B0616,Blue,1,48,3, Rp 2.256.268 
G0111,Gold,1,21,3, Rp 9.599.123 
B0113,Blue,1,50,5, Rp 4.352.782 
G0015,Gold,1,29,8, Rp 10.299.376 
G0166,Gold,1,62,13, Rp 6.168.710 
B1098,Blue,0,57,8, Rp 3.020.637 
S0192,Silver,1,23,4, Rp 4.469.655 
S0079,Silver,1,48,11, Rp 3.631.898 
S0603,Silver,0,40,1, Rp 2.259.719 
G0413,Gold,1,39,1, Rp 7.909.406 
S0352,Silver,0,55,3, Rp 7.104.878 
P0063,Platinum,1,25,6, Rp 11.851.384 
S0815,Silver,0,50,9, Rp 4.807.448 
S0801,Silver,1,31,11, Rp 6.151.411 
S0597,Silver,1,45,2, Rp 6.884.442 
S0421,Silver,1,53,1, Rp 2.295.416 
S0981,Silver,0,43,3, Rp 6.027.176 
B0581,Blue,0,26,6, Rp 1.946.746 
B0085,Blue,0,39,2, Rp 3.460.576 
B1092,Blue,0,30,9, Rp 1.331.093 
B0232,Blue,0,53,12, Rp 1.706.668 
S0110,Silver,0,45,14, Rp 5.233.880 
P0049,Platinum,0,32,13, Rp 13.906.598 
B0884,Blue,1,51,9, Rp 855.071 
G0117,Gold,1,32,10, Rp 13.471.778 
P0239,Platinum,1,41,8, Rp 18.288.172 
S0561,Silver,1,35,2, Rp 2.797.617 
S0549,Silver,1,38,12, Rp 5.998.457 
S0370,Silver,0,31,6, Rp 5.218.175 
S0769,Silver,1,29,1, Rp 6.212.527 
B0846,Blue,0,37,9, Rp 3.766.986 
B0961,Blue,1,46,13, Rp 2.909.665 
G0469,Gold,0,46,7, Rp 5.999.653 
S0157,Silver,1,44,11, Rp 2.515.630 
B0811,Blue,1,61,13, Rp 3.499.728 
B0396,Blue,0,62,5, Rp 936.116 
G0263,Gold,1,40,2, Rp 4.598.908 
P0273,Platinum,1,40,8, Rp 19.792.769 
P0260,Platinum,1,45,8, Rp 14.181.880 
B0988,Blue,0,45,2, Rp 4.167.687 
G0420,Gold,0,45,12, Rp 6.345.730 
G0025,Gold,0,36,8, Rp 5.812.044 
B0141,Blue,1,28,1, Rp 3.008.866 
B0769,Blue,0,41,5, Rp 1.867.310 
S0093,Silver,1,18,11, Rp 6.617.007 
S0188,Silver,1,36,10, Rp 2.375.155 
B0601,Blue,1,28,6, Rp 2.166.747 
S0847,Silver,0,58,5, Rp 4.159.841 
G0047,Gold,1,27,7, Rp 12.979.131 
B0432,Blue,0,56,8, Rp 3.036.418 
G0009,Gold,1,25,8, Rp 6.147.631 
S0466,Silver,1,60,9, Rp 2.644.645 
B1166,Blue,0,28,12, Rp 2.418.516 
S0375,Silver,0,30,7, Rp 7.192.780 
S0502,Silver,1,39,3, Rp 2.966.203 
B0368,Blue,0,62,11, Rp 968.491 
G0309,Gold,1,34,12, Rp 5.111.891 
G0363,Gold,1,56,12, Rp 12.399.519 
B0732,Blue,1,60,7, Rp 3.112.157 
S0806,Silver,1,53,7, Rp 2.533.967 
S0985,Silver,0,60,11, Rp 7.310.159 
B0867,Blue,0,62,3, Rp 2.655.276 
B0542,Blue,1,33,10, Rp 1.474.500 
G0430,Gold,1,46,8, Rp 6.857.874 
G0495,Gold,1,27,4, Rp 13.078.505 
P0089,Platinum,1,39,8, Rp 16.839.390 
S0618,Silver,1,59,1, Rp 6.014.169 
P0237,Platinum,0,37,10, Rp 8.431.887 
S0593,Silver,0,22,10, Rp 5.700.958 
B1073,Blue,0,30,1, Rp 2.668.737 
S0111,Silver,1,42,12, Rp 1.835.735 
G0048,Gold,1,58,13, Rp 9.841.181 
S0253,Silver,0,32,2, Rp 6.554.685 
B0715,Blue,0,60,1, Rp 2.666.359 
B0895,Blue,0,24,12, Rp 2.176.741 
G0033,Gold,0,50,14, Rp 5.536.195 
S0548,Silver,0,28,11, Rp 1.765.756 
S0247,Silver,1,20,3, Rp 6.598.518 
P0024,Platinum,0,24,5, Rp 17.363.525 
B1145,Blue,1,18,9, Rp 960.514 
S0993,Silver,0,28,9, Rp 4.250.430 
S0087,Silver,1,59,7, Rp 5.048.237 
P0195,Platinum,1,57,3, Rp 7.807.381 
P0102,Platinum,1,22,12, Rp 19.621.165 
G0032,Gold,1,21,10, Rp 6.054.627 
S0065,Silver,0,25,3, Rp 1.631.721 
B0361,Blue,0,44,14, Rp 979.543 
S0958,Silver,1,59,8, Rp 4.060.746 
B0202,Blue,0,33,10, Rp 4.183.564 
P0118,Platinum,0,41,12, Rp 7.788.734 
G0088,Gold,0,37,3, Rp 5.626.092 
B0656,Blue,0,44,4, Rp 1.100.945 
B1151,Blue,0,51,2, Rp 2.073.575 
B0619,Blue,1,40,5, Rp 2.675.915 
S0650,Silver,1,23,11, Rp 4.890.876 
G0226,Gold,0,28,9, Rp 11.785.704 
S0006,Silver,0,59,8, Rp 3.213.526 
S0872,Silver,0,22,1, Rp 3.849.792 
B0960,Blue,1,35,1, Rp 3.806.352 
B0662,Blue,0,47,14, Rp 2.061.006 
B0950,Blue,1,41,6, Rp 2.384.356 
B0268,Blue,1,30,3, Rp 2.365.314 
P0027,Platinum,1,56,9, Rp 12.810.295 
B0778,Blue,1,28,7, Rp 1.198.055 
B0799,Blue,1,51,9, Rp 1.176.210 
S0356,Silver,1,25,13, Rp 5.975.533 
P0131,Platinum,0,42,14, Rp 13.849.901 
G0027,Gold,1,22,9, Rp 11.727.755 
G0350,Gold,1,57,13, Rp 7.932.379 
S0994,Silver,1,49,2, Rp 6.591.767 
B1138,Blue,0,51,10, Rp 2.009.833 
P0065,Platinum,1,50,14, Rp 12.807.042 
B0102,Blue,0,61,12, Rp 3.607.637 
B0877,Blue,1,46,11, Rp 4.183.265 
B0480,Blue,1,29,1, Rp 1.999.437 
S0608,Silver,0,62,7, Rp 2.797.974 
B0495,Blue,1,22,7, Rp 1.474.163 
B0537,Blue,1,64,14, Rp 4.117.754 
G0168,Gold,1,56,7, Rp 9.179.764 
S0585,Silver,1,29,3, Rp 2.985.350 
G0260,Gold,1,29,13, Rp 12.193.352 
B0230,Blue,1,31,7, Rp 2.947.522 
B0049,Blue,0,34,3, Rp 3.864.223 
B1152,Blue,0,59,1, Rp 2.014.076 
S0996,Silver,0,63,12, Rp 5.108.560 
B0649,Blue,1,24,12, Rp 823.513 
S0647,Silver,0,56,10, Rp 6.866.269 
B0181,Blue,0,46,6, Rp 3.465.772 
S0533,Silver,0,64,5, Rp 3.936.205 
S0126,Silver,1,38,5, Rp 7.468.482 
S0485,Silver,0,54,10, Rp 3.482.071 
S0097,Silver,0,41,3, Rp 2.763.467 
S0180,Silver,1,25,8, Rp 4.196.881 
S0124,Silver,1,30,4, Rp 4.191.154 
G0306,Gold,1,64,7, Rp 14.716.097 
S0407,Silver,1,36,4, Rp 6.058.841 
B0058,Blue,0,52,4, Rp 1.739.192 
P0198,Platinum,1,34,9, Rp 17.940.521 
G0334,Gold,1,31,12, Rp 7.876.189 
B0945,Blue,0,34,12, Rp 3.751.911 
B0059,Blue,0,25,14, Rp 3.377.246 
S0060,Silver,0,51,7, Rp 5.155.873 
G0138,Gold,1,62,14, Rp 12.535.341 
S0684,Silver,1,49,9, Rp 6.843.307 
P0268,Platinum,1,21,10, Rp 19.435.600 
B0600,Blue,1,58,12, Rp 4.374.835 
B0397,Blue,0,52,10, Rp 2.594.153 
S0719,Silver,0,59,13, Rp 4.727.346 
B0459,Blue,0,19,7, Rp 4.243.804 
B1164,Blue,0,23,5, Rp 4.169.851 
S0167,Silver,1,34,8, Rp 2.737.751 
G0300,Gold,1,64,7, Rp 8.575.037 
P0298,Platinum,1,39,6, Rp 22.458.408 
B1086,Blue,0,33,9, Rp 3.494.085 
S0682,Silver,0,36,7, Rp 4.579.276 
B0932,Blue,1,50,9, Rp 4.378.734 
S0742,Silver,0,42,10, Rp 6.812.444 
G0193,Gold,1,20,9, Rp 9.843.889 
S0900,Silver,0,63,1, Rp 5.255.611 
S0333,Silver,1,38,2, Rp 2.460.454 
S0968,Silver,1,59,11, Rp 5.328.657 
S0190,Silver,0,45,13, Rp 1.958.353 
S0767,Silver,1,57,5, Rp 6.829.865 
S0172,Silver,0,38,6, Rp 2.392.623 
S0584,Silver,0,57,9, Rp 1.558.849 
S0286,Silver,0,41,1, Rp 3.969.127 
S0954,Silver,0,48,3, Rp 5.864.614 
S0599,Silver,0,64,13, Rp 7.169.334 
B0314,Blue,0,30,14, Rp 3.608.125 
B0817,Blue,1,53,2, Rp 2.870.713 
G0274,Gold,1,63,1, Rp 10.703.567 
B0063,Blue,0,60,11, Rp 1.383.755 
B0628,Blue,1,25,12, Rp 2.510.914 
P0087,Platinum,1,47,9, Rp 14.555.209 
P0000,Platinum,1,34,2, Rp 21.319.845 
G0077,Gold,1,39,11, Rp 9.901.751 
S0238,Silver,1,20,11, Rp 3.833.899 
B0234,Blue,0,60,14, Rp 1.409.147 
S0773,Silver,0,49,11, Rp 6.890.673 
P0159,Platinum,1,39,2, Rp 12.691.665 
S0495,Silver,1,21,9, Rp 6.848.062 
S0055,Silver,1,47,10, Rp 6.621.338 
B0501,Blue,0,34,7, Rp 2.087.149 
S0714,Silver,1,64,4, Rp 7.199.549 
S0301,Silver,0,40,1, Rp 6.923.412 
G0054,Gold,1,19,2, Rp 12.901.603 
S0103,Silver,0,25,11, Rp 6.047.852 
B0286,Blue,1,56,10, Rp 3.783.695 
G0045,Gold,1,41,8, Rp 5.072.375 
B0157,Blue,0,31,1, Rp 1.244.680 
B0687,Blue,0,58,5, Rp 1.789.852 
S0596,Silver,1,53,3, Rp 5.596.966 
S0759,Silver,0,58,5, Rp 2.239.718 
B0384,Blue,0,62,1, Rp 3.004.492 
P0213,Platinum,1,54,6, Rp 18.520.620 
B0424,Blue,1,42,14, Rp 2.991.691 
P0116,Platinum,1,36,7, Rp 14.016.349 
B1091,Blue,0,23,1, Rp 2.267.219 
P0093,Platinum,1,41,5, Rp 18.622.759 
S0233,Silver,1,41,14, Rp 5.069.133 
S0383,Silver,0,51,3, Rp 6.604.247 
B0217,Blue,0,61,11, Rp 2.864.157 
P0294,Platinum,1,59,7, Rp 7.632.478 
B0691,Blue,1,22,8, Rp 2.362.094 
B0398,Blue,0,18,5, Rp 2.507.385 
G0403,Gold,0,32,8, Rp 14.002.100 
B0061,Blue,0,36,3, Rp 3.412.060 
G0339,Gold,1,45,4, Rp 9.603.464 
P0061,Platinum,1,35,7, Rp 12.010.336 
B1009,Blue,0,20,8, Rp 2.632.716 
G0259,Gold,1,21,4, Rp 5.301.176 
B0773,Blue,0,39,11, Rp 3.565.615 
P0157,Platinum,1,29,2, Rp 10.579.075 
G0324,Gold,0,59,9, Rp 9.560.855 
S0956,Silver,0,28,6, Rp 3.748.226 
B1142,Blue,1,34,5, Rp 1.017.854 
S0213,Silver,1,57,8, Rp 7.056.874 
G0169,Gold,1,40,13, Rp 5.018.170 
B1011,Blue,0,43,3, Rp 3.114.129 
S0634,Silver,1,47,13, Rp 2.381.538 
S0321,Silver,0,45,3, Rp 1.731.517 
S0611,Silver,1,20,12, Rp 6.474.226 
S0078,Silver,1,58,4, Rp 2.611.609 
S0193,Silver,0,36,4, Rp 6.415.626 
B0226,Blue,0,42,10, Rp 4.391.497 
G0472,Gold,1,40,3, Rp 12.413.645 
S0143,Silver,0,61,5, Rp 7.121.624 
B0522,Blue,0,58,5, Rp 2.209.724 
P0123,Platinum,1,22,10, Rp 11.189.889 
S0761,Silver,1,51,6, Rp 3.445.499 
S0774,Silver,1,51,6, Rp 2.642.701 
P0173,Platinum,1,55,8, Rp 19.841.250 
G0176,Gold,1,60,8, Rp 4.549.480 
P0026,Platinum,1,27,10, Rp 16.155.628 
B0403,Blue,1,51,3, Rp 1.893.820 
B0637,Blue,1,49,14, Rp 2.080.962 
S0963,Silver,1,60,4, Rp 5.811.610 
B0918,Blue,0,32,7, Rp 853.560 
S0786,Silver,0,46,12, Rp 2.052.420 
B0808,Blue,0,44,11, Rp 1.896.868 
B0990,Blue,0,36,2, Rp 1.745.612 
P0046,Platinum,1,38,6, Rp 10.392.042 
B0426,Blue,1,23,4, Rp 3.394.056 
S0492,Silver,0,60,13, Rp 2.380.203 
S0069,Silver,0,49,13, Rp 4.963.870 
B0127,Blue,0,19,12, Rp 3.784.074 
B0223,Blue,1,25,14, Rp 2.577.792 
B0237,Blue,1,22,14, Rp 2.592.415 
B0993,Blue,1,42,9, Rp 4.144.124 
P0072,Platinum,1,44,13, Rp 11.802.189 
B0569,Blue,0,28,10, Rp 907.260 
P0073,Platinum,1,49,2, Rp 13.536.677 
G0386,Gold,1,45,1, Rp 7.445.542 
S0873,Silver,0,26,8, Rp 6.322.564 
P0022,Platinum,0,44,8, Rp 17.516.658 
P0165,Platinum,1,37,3, Rp 22.490.474 
S0134,Silver,1,27,10, Rp 1.937.902 
B0067,Blue,1,35,2, Rp 2.663.467 
B0265,Blue,0,56,14, Rp 2.461.082 
S0105,Silver,0,43,4, Rp 6.900.177 
B1116,Blue,0,32,3, Rp 1.812.514 
B0493,Blue,0,31,5, Rp 1.266.263 
G0135,Gold,1,27,12, Rp 13.517.837 
S0106,Silver,0,64,3, Rp 7.056.372 
G0378,Gold,0,20,10, Rp 11.051.575 
P0094,Platinum,0,49,14, Rp 16.491.426 
G0317,Gold,1,47,14, Rp 7.625.627 
B0804,Blue,1,23,6, Rp 2.920.192 
G0393,Gold,0,61,5, Rp 12.239.167 
S0082,Silver,1,56,10, Rp 5.548.085 
B0603,Blue,1,50,4, Rp 1.280.090 
B0348,Blue,0,40,9, Rp 1.783.485 
G0294,Gold,1,33,7, Rp 4.659.329 
S0751,Silver,0,64,8, Rp 5.783.652 
B0720,Blue,0,58,7, Rp 3.828.119 
G0062,Gold,0,37,13, Rp 14.603.057 
G0380,Gold,1,46,6, Rp 13.857.608 
P0029,Platinum,0,32,12, Rp 19.237.680 
B0754,Blue,1,46,13, Rp 2.020.971 
S0139,Silver,0,50,6, Rp 3.096.312 
B0379,Blue,0,58,11, Rp 3.437.662 
B0479,Blue,1,30,12, Rp 1.068.288 
G0247,Gold,0,45,9, Rp 11.945.836 
B0326,Blue,0,43,6, Rp 2.741.822 
G0330,Gold,1,26,7, Rp 13.302.705 
S0526,Silver,1,64,10, Rp 3.400.492 
B1041,Blue,0,24,10, Rp 2.233.502 
B1102,Blue,1,23,9, Rp 3.663.234 
B1048,Blue,0,43,3, Rp 2.490.532 
B0544,Blue,0,59,1, Rp 3.946.142 
B0543,Blue,1,36,13, Rp 868.491 
S0642,Silver,0,53,1, Rp 5.711.133 
G0179,Gold,1,28,11, Rp 13.763.468 
G0488,Gold,0,57,11, Rp 8.646.924 
B0798,Blue,1,61,7, Rp 898.745 
S0089,Silver,1,30,14, Rp 4.841.691 
S0826,Silver,1,22,5, Rp 1.563.048 
B0558,Blue,0,23,13, Rp 2.274.628 
S0952,Silver,1,29,6, Rp 7.130.023 
S0189,Silver,0,56,10, Rp 7.229.035 
B0043,Blue,0,44,3, Rp 3.122.173 
S0576,Silver,1,43,14, Rp 2.846.551 
S0382,Silver,0,42,12, Rp 2.638.673 
P0193,Platinum,1,25,8, Rp 13.869.467 
B1025,Blue,0,33,14, Rp 1.871.010 
S0673,Silver,1,24,7, Rp 4.296.847 
P0274,Platinum,0,39,11, Rp 19.879.523 
G0311,Gold,1,38,9, Rp 13.681.379 
B1153,Blue,0,38,10, Rp 3.598.473 
S0345,Silver,0,18,9, Rp 2.688.652 
B1015,Blue,0,24,13, Rp 1.858.014 
B1101,Blue,0,36,9, Rp 1.363.639 
S0794,Silver,0,38,14, Rp 6.462.751 
S0639,Silver,0,30,1, Rp 3.039.439 
B0258,Blue,0,51,8, Rp 3.736.059 
G0355,Gold,1,51,4, Rp 9.664.612 
B0126,Blue,0,32,4, Rp 4.042.938 
S0953,Silver,1,32,1, Rp 1.575.289 
S0372,Silver,0,25,5, Rp 7.003.329 
P0135,Platinum,1,28,4, Rp 16.630.263 
B0120,Blue,0,26,4, Rp 3.371.034 
S0760,Silver,1,33,3, Rp 6.574.731 
S0305,Silver,1,42,11, Rp 4.607.048 
P0219,Platinum,1,32,1, Rp 9.055.952 
B0146,Blue,0,46,6, Rp 3.893.220 
B0561,Blue,0,34,10, Rp 3.040.945 
S0420,Silver,0,49,11, Rp 6.549.637 
B0752,Blue,0,63,4, Rp 1.960.261 
B0025,Blue,0,63,14, Rp 3.968.169 
B0443,Blue,0,57,13, Rp 2.604.792 
P0110,Platinum,1,60,6, Rp 8.295.387 
S0211,Silver,0,52,9, Rp 5.683.318 
S0659,Silver,0,37,10, Rp 5.092.411 
G0369,Gold,1,22,5, Rp 14.136.466 
S0354,Silver,0,62,8, Rp 2.122.497 
G0024,Gold,1,58,2, Rp 7.996.044 
S0665,Silver,1,46,10, Rp 5.064.814 
S0575,Silver,0,19,12, Rp 4.865.563 
B0869,Blue,1,22,2, Rp 2.112.498 
B0583,Blue,0,18,6, Rp 816.075 
B0430,Blue,0,58,14, Rp 1.639.854 
P0228,Platinum,1,47,11, Rp 12.057.107 
G0228,Gold,0,21,5, Rp 13.910.956 
B0188,Blue,0,30,11, Rp 2.563.415 
S0894,Silver,1,28,2, Rp 3.683.517 
S0635,Silver,1,62,7, Rp 4.938.810 
G0318,Gold,1,39,4, Rp 4.845.953 
S0864,Silver,0,36,3, Rp 3.530.915 
B0892,Blue,1,48,14, Rp 1.984.117 
S0260,Silver,0,51,6, Rp 2.355.581 
B0870,Blue,0,19,6, Rp 1.067.832 
B0375,Blue,0,45,6, Rp 1.431.553 
P0096,Platinum,1,49,14, Rp 19.161.684 
B1125,Blue,0,28,6, Rp 750.035 
P0204,Platinum,1,33,12, Rp 16.847.211 
S0600,Silver,1,29,7, Rp 1.581.490 
S0969,Silver,1,45,11, Rp 5.028.329 
S0387,Silver,1,43,5, Rp 5.791.151 
S0959,Silver,0,44,5, Rp 4.589.843 
B0703,Blue,0,63,7, Rp 1.333.370 
G0178,Gold,0,57,7, Rp 7.548.866 
G0039,Gold,1,31,9, Rp 13.090.094 
S0038,Silver,0,34,11, Rp 5.961.055 
S0274,Silver,0,42,14, Rp 7.377.683 
S0571,Silver,1,29,14, Rp 3.047.855 
B0391,Blue,0,50,1, Rp 1.182.347 
G0288,Gold,1,22,6, Rp 9.367.290 
B0911,Blue,0,27,11, Rp 3.105.902 
S0094,Silver,0,32,2, Rp 2.820.570 
B0193,Blue,1,25,7, Rp 3.612.524 
S0221,Silver,1,25,12, Rp 7.076.943 
B0122,Blue,0,29,2, Rp 1.435.084 
S0032,Silver,1,21,2, Rp 1.844.541 
G0121,Gold,0,53,11, Rp 13.340.827 
B0372,Blue,1,54,3, Rp 3.513.820 
S0090,Silver,0,34,2, Rp 5.840.152 
S0443,Silver,0,41,13, Rp 7.385.506 
B0953,Blue,1,34,10, Rp 3.534.724 
G0283,Gold,1,62,10, Rp 9.199.484 
G0167,Gold,1,57,5, Rp 5.061.316 
B1060,Blue,0,41,11, Rp 3.738.045 
S0295,Silver,1,35,1, Rp 6.982.414 
B0048,Blue,0,21,6, Rp 3.032.181 
B1126,Blue,0,55,14, Rp 1.710.910 
B1141,Blue,0,34,4, Rp 4.093.196 
P0264,Platinum,1,53,14, Rp 16.109.256 
B0409,Blue,0,40,14, Rp 1.338.669 
G0473,Gold,0,48,5, Rp 14.665.178 
G0388,Gold,0,18,1, Rp 10.635.357 
G0198,Gold,0,63,6, Rp 8.929.213 
B0098,Blue,1,43,3, Rp 3.981.693 
B0549,Blue,1,44,4, Rp 3.775.431 
P0202,Platinum,1,60,3, Rp 8.281.319 
S0384,Silver,1,43,9, Rp 5.717.396 
B0132,Blue,0,24,3, Rp 2.492.155 
S0392,Silver,1,21,11, Rp 3.677.633 
G0343,Gold,1,26,5, Rp 12.101.886 
B0909,Blue,1,34,10, Rp 4.400.508 
S0803,Silver,1,29,2, Rp 7.205.871 
G0053,Gold,0,34,2, Rp 12.998.989 
S0112,Silver,0,33,13, Rp 6.811.795 
B1084,Blue,1,53,4, Rp 1.524.033 
G0205,Gold,1,60,2, Rp 10.559.172 
S0276,Silver,1,39,3, Rp 3.768.848 
B0179,Blue,0,27,11, Rp 4.296.211 
S0817,Silver,0,53,8, Rp 3.541.989 
G0475,Gold,0,38,1, Rp 4.735.717 
S0235,Silver,0,62,9, Rp 1.553.303 
B1051,Blue,1,31,13, Rp 4.306.225 
G0148,Gold,1,52,9, Rp 8.485.793 
P0031,Platinum,0,49,1, Rp 9.815.427 
B0974,Blue,0,31,6, Rp 4.135.793 
S0565,Silver,1,23,4, Rp 3.213.893 
B0449,Blue,1,34,4, Rp 1.915.112 
G0417,Gold,1,57,1, Rp 9.597.725 
S0545,Silver,1,27,8, Rp 4.032.141 
B0633,Blue,1,58,1, Rp 1.235.920 
P0070,Platinum,1,60,7, Rp 22.474.161 
P0088,Platinum,1,52,14, Rp 12.260.311 
S0141,Silver,0,64,10, Rp 7.375.350 
B0680,Blue,1,34,6, Rp 2.005.124 
S0604,Silver,0,33,3, Rp 6.392.577 
B0560,Blue,1,42,4, Rp 1.480.515 
B0257,Blue,0,63,11, Rp 1.777.578 
S0602,Silver,1,47,9, Rp 2.292.590 
S0807,Silver,0,62,14, Rp 6.421.317 
S0880,Silver,1,62,12, Rp 6.448.811 
S0002,Silver,0,29,9, Rp 7.138.909 
B0296,Blue,0,39,3, Rp 4.493.607 
S0160,Silver,1,60,10, Rp 2.814.969 
S0148,Silver,0,26,3, Rp 2.868.533 
S0281,Silver,1,63,6, Rp 2.312.752 
B0737,Blue,1,35,8, Rp 1.660.316 
P0146,Platinum,1,42,6, Rp 8.586.335 
S0269,Silver,1,42,11, Rp 2.193.671 
B0532,Blue,0,24,14, Rp 1.927.570 
P0151,Platinum,1,18,3, Rp 9.859.103 
S0862,Silver,0,34,9, Rp 2.606.601 
S0747,Silver,0,50,7, Rp 5.844.583 
P0042,Platinum,1,18,8, Rp 17.179.794 
